filename,width,height,class,xmin,ymin,xmax,ymax
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_6.png,450,450,buildings,238,255,257,267
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_6.png,450,450,buildings,251,226,263,245
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_6.png,450,450,buildings,395,379,408,391
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_6.png,450,450,buildings,398,401,411,418
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_6.png,450,450,buildings,353,169,368,180
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_2.png,450,450,buildings,18,323,39,347
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_2.png,450,450,buildings,351,415,367,427
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_2.png,450,450,buildings,404,412,416,423
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_7.png,450,450,buildings,86,275,105,291
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_7.png,450,450,buildings,37,379,50,391
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_7.png,450,450,buildings,40,400,53,418
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_7.png,450,450,buildings,352,85,368,97
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_7.png,450,450,buildings,404,110,413,123
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_7.png,450,450,buildings,404,82,416,93
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_7.png,450,450,buildings,374,139,387,159
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_7.png,450,450,buildings,316,142,330,157
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_7.png,450,450,buildings,337,154,346,163
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_3.png,450,450,buildings,46,412,58,423
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_8.png,450,450,buildings,46,110,55,123
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_8.png,450,450,buildings,46,82,58,93
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_8.png,450,450,buildings,15,139,29,159
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_8.png,450,450,buildings,390,173,407,196
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_8.png,450,450,buildings,393,208,401,223
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_8.png,450,450,buildings,388,235,401,250
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_8.png,450,450,buildings,236,240,251,254
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_8.png,450,450,buildings,252,287,269,306
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_8.png,450,450,buildings,263,309,273,320
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_8.png,450,450,buildings,332,349,345,366
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_8.png,450,450,buildings,323,389,340,406
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_9.png,450,450,buildings,32,173,49,196
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_9.png,450,450,buildings,35,208,43,223
1IgGMBI_iOLn9mi8MA6xTqrDtc5b1VPib_9.png,450,450,buildings,30,235,43,250
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,419,403,448,423
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,268,440,278,449
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,424,314,443,326
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,412,308,420,320
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,186,346,222,365
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,217,356,235,397
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,284,419,295,427
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,325,420,335,429
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,334,411,344,421
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,386,383,399,397
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,292,368,310,389
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,344,348,362,362
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,364,316,383,341
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,353,307,366,320
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,341,301,353,309
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,329,312,341,338
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,332,290,346,300
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,267,274,286,289
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,321,262,338,284
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,304,251,314,267
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,226,205,246,224
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,133,203,147,212
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,108,197,121,209
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,117,175,129,195
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,140,170,160,186
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,379,206,401,218
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,408,225,424,234
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,425,224,446,240
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,338,171,364,190
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,389,149,398,171
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,326,118,351,139
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,414,88,432,112
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_1.png,450,450,buildings,210,27,233,50
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,419,73,448,93
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,384,277,397,317
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,376,320,390,330
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,359,332,371,340
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,322,319,341,329
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,279,338,295,358
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,317,356,332,367
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,292,375,307,390
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,310,401,324,413
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,337,366,351,386
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,338,417,357,430
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,424,245,440,260
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,410,243,423,255
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,364,222,373,240
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,309,204,327,217
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,331,211,345,218
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,385,201,406,211
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,376,210,388,226
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,357,206,366,221
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,375,241,408,256
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,421,203,444,234
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,441,236,449,245
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,432,176,441,191
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,363,186,395,200
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,395,183,428,200
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,311,165,322,177
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,305,178,317,193
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,352,180,358,191
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,360,164,375,174
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,405,169,427,179
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,391,159,403,174
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,407,156,431,167
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,399,132,411,158
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,428,134,446,153
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,407,115,428,131
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,211,435,220,446
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,209,368,222,378
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,227,384,237,397
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,241,385,253,400
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,240,358,248,369
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,146,358,153,374
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,186,315,195,329
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,213,298,235,311
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,276,290,288,298
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,231,278,244,292
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,284,244,296,261
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,106,285,119,300
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,110,271,118,282
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,158,255,174,267
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,155,199,169,220
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,225,159,245,171
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,211,118,223,160
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,268,110,278,119
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,264,120,274,126
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,253,119,262,126
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,238,117,252,126
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,292,150,304,156
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,265,130,276,148
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,314,118,326,124
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,186,16,222,35
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,216,26,235,67
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,284,89,295,97
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,325,90,335,99
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,334,81,344,91
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,386,53,399,67
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,292,38,310,59
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_6.png,450,450,buildings,344,18,362,32
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,236,442,245,447
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,258,436,272,447
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,356,432,364,443
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,321,376,339,391
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,282,371,297,382
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,261,368,280,378
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,246,379,270,397
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,257,395,273,411
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,277,408,287,419
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,270,412,276,421
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,236,414,263,428
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,220,418,235,428
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,216,398,223,411
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,188,391,202,407
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,175,393,183,412
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,167,414,177,424
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,163,425,177,433
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,94,401,105,405
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,108,399,115,405
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,117,397,133,404
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,140,407,158,415
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,117,407,137,416
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,93,408,114,416
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,61,403,90,423
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,90,390,102,400
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,102,387,116,397
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,96,363,107,369
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,108,366,129,391
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,103,352,121,362
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,153,354,168,374
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,105,324,123,352
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,122,321,136,336
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,194,310,223,332
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,171,309,182,323
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,137,301,155,315
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,157,288,170,305
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,170,273,186,295
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,178,264,205,274
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,201,240,212,255
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,275,290,287,299
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,336,342,346,356
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,391,352,405,371
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,359,297,372,313
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,354,256,373,279
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,345,239,363,252
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,291,269,309,279
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,271,261,283,286
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,272,242,287,257
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,306,240,318,266
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,289,231,304,239
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,251,223,278,237
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,276,190,291,222
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,242,178,256,191
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,244,166,260,179
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,233,189,249,215
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,261,169,283,184
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,305,167,314,183
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,299,152,317,162
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,268,142,289,157
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,301,98,323,115
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,66,314,85,326
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,54,308,62,320
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,88,282,98,302
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,28,383,41,397
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,6,316,25,341
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,21,206,43,218
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,50,225,66,234
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,68,224,88,240
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,88,208,105,230
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,105,210,118,223
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,191,221,202,235
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,112,198,127,210
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,31,149,40,171
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,100,91,118,100
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,57,88,74,112
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,184,136,199,149
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,208,99,223,118
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,219,82,231,94
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,206,75,216,85
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,235,79,250,96
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,242,38,257,55
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,215,51,239,69
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_2.png,450,450,buildings,295,15,309,28
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,382,384,393,404
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,385,339,399,349
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,378,303,394,326
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,174,284,185,292
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,185,272,219,300
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,239,228,252,238
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,176,244,207,275
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,156,254,175,269
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,140,231,152,241
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,123,195,136,214
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,133,213,149,233
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,155,210,170,219
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,145,204,156,209
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,173,196,185,210
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,162,179,176,189
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,136,181,145,200
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,142,160,154,180
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,183,161,194,182
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,181,138,195,160
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,182,122,194,136
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,158,124,180,141
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,143,134,157,157
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,229,121,235,132
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,236,112,245,117
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,245,119,257,131
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,258,106,272,117
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,342,115,353,132
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,356,102,364,113
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,359,117,372,128
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,321,45,339,61
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,282,40,297,52
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,261,38,280,48
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,246,49,270,66
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,257,65,272,80
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,277,78,287,89
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,270,82,276,91
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,236,84,263,98
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,220,88,235,98
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,216,68,223,81
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,188,62,202,77
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,175,63,183,83
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,167,84,177,94
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,163,95,177,103
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,94,71,105,75
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,108,69,115,75
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,118,67,133,74
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,140,77,158,85
1OADx-GMKS2T7Th4Of0o2ssTUDlwT2AXF_7.png,450,450,buildings,117,77,137,86
